country_code,service_class,nearest_total_ms,service_total_ms,total_improve_ms,total_improve_pct,nearest_sat_ms,service_sat_ms,sat_improve_pct,nearest_gnd_ms,service_gnd_ms,gnd_improve_pct,n
BD,messaging,61.777136072884296,43.21808612858715,18.559049944297143,30.04193966259829,36.44705273955096,39.46659803334906,-8.28474476489398,25.330083333333338,3.751488095238096,85.18959434175531,48
BD,music_audio,61.48596940621763,50.197255884753964,11.288713521463663,18.359820346789746,36.44705273955096,40.99913088475397,-12.489564458701107,25.038916666666665,9.198125000000001,63.264684640908975,48
BD,news,75.90288607288429,65.03097252748472,10.871913545399565,14.323452121385765,36.44705273955096,40.3772503052625,-10.783306935121907,39.45583333333333,24.65372222222222,37.51564689068649,48
BD,social_media,61.777136072884296,43.21808612858715,18.559049944297143,30.04193966259829,36.44705273955096,39.46659803334906,-8.28474476489398,25.330083333333338,3.751488095238096,85.18959434175531,48
BD,video_streaming,61.48596940621763,50.197255884753964,11.288713521463663,18.359820346789746,36.44705273955096,40.99913088475397,-12.489564458701107,25.038916666666665,9.198125000000001,63.264684640908975,48
BG,ecommerce,59.439101951826565,35.91765260716751,23.521449344659054,39.572349803875596,18.827582904207517,22.965470873536557,-21.977797098980346,40.611519047619055,12.952181733630953,68.1071232069801,240
BG,financial_services,61.65811623754085,43.80256020993586,17.85555602760499,28.95897104416165,18.827582904207517,27.52245864743586,-46.18158256143037,42.830533333333335,16.2801015625,61.98949605460591,240
BG,gaming,59.439101951826565,35.91765260716751,23.521449344659054,39.572349803875596,18.827582904207517,22.965470873536557,-21.977797098980346,40.611519047619055,12.952181733630953,68.1071232069801,240
BG,general_web,63.768506713731334,42.00906592512626,21.759440788605076,34.122550315137914,18.827582904207517,22.846291355020437,-21.344792219264818,44.94092380952382,19.16277457010582,57.36007864163025,240
BG,generative_ai,61.65811623754085,43.80256020993586,17.85555602760499,28.95897104416165,18.827582904207517,27.52245864743586,-46.18158256143037,42.830533333333335,16.2801015625,61.98949605460591,240
BG,messaging,57.220087666112285,26.98899495356318,30.231092712549106,52.83300663388009,18.827582904207517,22.336292572610795,-18.63600700236016,38.39250476190477,4.652702380952381,87.88122210361993,240
BG,music_audio,61.65811623754085,43.80256020993586,17.85555602760499,28.95897104416165,18.827582904207517,27.52245864743586,-46.18158256143037,42.830533333333335,16.2801015625,61.98949605460591,240
BG,news,72.42731623754085,54.11663977348008,18.31067646406077,25.281450998414734,18.827582904207517,23.493386995702302,-24.781747690257617,53.59973333333333,30.62325277777778,42.86678146823284,240
BG,social_media,57.220087666112285,26.98899495356318,30.231092712549106,52.83300663388009,18.827582904207517,22.336292572610795,-18.63600700236016,38.39250476190477,4.652702380952381,87.88122210361993,240
BG,video_streaming,61.65811623754085,43.80256020993586,17.85555602760499,28.95897104416165,18.827582904207517,27.52245864743586,-46.18158256143037,42.830533333333335,16.2801015625,61.98949605460591,240
CA,ecommerce,30.063231936435344,17.179026162270073,12.88420577416527,42.85702149857736,8.780148570080739,12.090901162270073,-37.707250233453514,21.283083366354603,5.088125,76.09310214870666,432
CA,financial_services,34.2779583594858,17.712531442697923,16.565426916787878,48.32676072203611,8.780148570080739,12.147923032204098,-38.35669106556349,25.497809789405064,5.564608410493827,78.17613176796834,432
CA,gaming,30.063231936435344,17.179026162270073,12.88420577416527,42.85702149857736,8.780148570080739,12.090901162270073,-37.707250233453514,21.283083366354603,5.088125,76.09310214870666,432
CA,general_web,39.14087614459953,20.753817337230167,18.387058807369364,46.97661528945187,8.780148570080739,13.161101930851565,-49.89611879347209,30.360727574518794,7.592715406378601,74.99165529632752,432
CA,generative_ai,34.2779583594858,17.712531442697923,16.565426916787878,48.32676072203611,8.780148570080739,12.147923032204098,-38.35669106556349,25.497809789405064,5.564608410493827,78.17613176796834,432
CA,messaging,25.848505513384882,14.795278677917302,11.05322683546758,42.761570218224,8.780148570080739,12.21940483532471,-39.170820832845486,17.068356943304142,2.5758738425925927,84.90848386198591,432
CA,music_audio,34.2779583594858,17.712531442697923,16.565426916787878,48.32676072203611,8.780148570080739,12.147923032204098,-38.35669106556349,25.497809789405064,5.564608410493827,78.17613176796834,432
CA,news,57.296164560927906,19.192288583461135,38.10387597746677,66.50336243178663,8.780148570080739,14.927120759387062,-70.00988810431711,48.516015990847166,4.265167824074074,91.20874264515304,432
CA,social_media,25.848505513384882,14.795278677917302,11.05322683546758,42.761570218224,8.780148570080739,12.21940483532471,-39.170820832845486,17.068356943304142,2.5758738425925927,84.90848386198591,432
CA,video_streaming,34.2779583594858,17.712531442697923,16.565426916787878,48.32676072203611,8.780148570080739,12.147923032204098,-38.35669106556349,25.497809789405064,5.564608410493827,78.17613176796834,432
CL,ecommerce,20.35305060935325,20.35305060935325,0.0,0.0,8.853050609353248,8.853050609353248,0.0,11.5,11.5,0.0,48
CL,financial_services,12.413050609353249,12.413050609353249,0.0,0.0,8.853050609353248,8.853050609353248,0.0,3.56,3.56,0.0,48
CL,gaming,20.35305060935325,20.35305060935325,0.0,0.0,8.853050609353248,8.853050609353248,0.0,11.5,11.5,0.0,48
CL,general_web,34.65971727601992,34.607698926792615,0.05201834922730342,0.1500830165839046,8.853050609353248,9.968810037903726,-12.603106858687532,25.80666666666667,24.63888888888889,4.525101179712396,48
